STATION,NAME,DATE,TMAX,TMIN,daily_peak_load
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-07,104.0,81.0,84143.502642
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-08,106.0,80.0,84342.727457
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-09,97.0,71.0,77362.497522
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-10,97.0,70.0,73010.559706
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-11,96.0,67.0,71288.009163
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-12,97.0,72.0,68750.682071
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-13,95.0,76.0,65494.910573
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-14,86.0,71.0,62337.697121
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-15,91.0,71.0,63201.120948
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-16,92.0,73.0,60310.951102
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-17,95.0,73.0,67077.971962
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-18,94.0,69.0,71105.855643
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-19,93.0,68.0,72119.753259
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-20,93.0,71.0,74056.126269
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-21,97.0,75.0,75189.559463
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-22,97.0,75.0,77631.072996
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-23,97.0,75.0,77490.174781
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-24,98.0,77.0,77135.124624
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-25,97.0,73.0,73689.549759
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-26,93.0,71.0,72936.31948
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-27,96.0,72.0,72989.665527
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-28,95.0,74.0,74628.639678
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-29,94.0,74.0,74172.207181
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-09-30,95.0,73.0,71535.443532
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-01,96.0,71.0,67317.785763
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-02,94.0,71.0,68592.034688
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-03,80.0,73.0,65964.754576
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-04,87.0,77.0,71180.655037
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-05,81.0,71.0,55282.376433
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-06,87.0,68.0,59384.63686
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-07,76.0,61.0,46495.032456
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-08,76.0,53.0,47804.271583
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-09,83.0,55.0,56555.744495
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-10,82.0,63.0,53710.316877
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-11,72.0,60.0,49892.723388
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-12,81.0,59.0,56669.737863
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-13,90.0,65.0,60796.633211
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-14,77.0,60.0,45966.620852
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-15,74.0,55.0,44934.309749
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-16,71.0,51.0,45456.776378
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-17,74.0,47.0,46993.070142
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-18,83.0,50.0,51172.496629
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-19,87.0,59.0,56412.416735
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-20,92.0,59.0,61034.226411
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-21,93.0,60.0,57850.790207
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-22,87.0,67.0,56944.868005
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-23,87.0,71.0,56924.254312
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-24,87.0,71.0,55658.758811
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-25,86.0,71.0,57525.223867
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-26,84.0,73.0,57537.596818
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-27,87.0,74.0,61085.926397
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-28,87.0,72.0,53940.973848
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-29,89.0,53.0,52140.975793
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-30,53.0,46.0,50627.869821
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-10-31,62.0,46.0,51271.335744
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-01,62.0,40.0,52621.449087
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-02,67.0,37.0,52097.955558
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-03,76.0,44.0,46707.486803
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-04,80.0,54.0,45915.55705
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-05,83.0,58.0,48180.286791
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-06,83.0,58.0,52390.655435
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-07,87.0,62.0,56392.924476
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-08,85.0,66.0,56515.23138
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-09,85.0,63.0,49246.386273
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-10,69.0,54.0,45305.099461
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-11,59.0,55.0,43467.090395
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-12,68.0,58.0,44708.157056
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-13,62.0,59.0,45565.300525
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-14,73.0,58.0,45996.451193
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-15,75.0,54.0,45838.273545
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-16,66.0,58.0,46249.944186
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-17,78.0,57.0,47230.508321
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-18,75.0,57.0,44812.995554
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-19,73.0,53.0,45548.372461
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-20,82.0,65.0,49237.980463
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-21,65.0,47.0,47456.253118
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-22,60.0,43.0,49516.725387
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-23,56.0,40.0,47043.130975
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-24,68.0,45.0,44111.131829
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-25,67.0,44.0,44320.211211
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-26,61.0,45.0,48810.840011
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-27,60.0,39.0,54440.240904
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-28,63.0,43.0,50662.764969
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-29,67.0,40.0,50880.19807
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-11-30,70.0,58.0,46930.417557
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-01,74.0,62.0,45702.289646
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-02,65.0,54.0,45331.752208
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-03,73.0,49.0,45370.298606
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-04,71.0,48.0,47832.904054
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-05,72.0,44.0,49650.56095
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-06,68.0,44.0,48698.576757
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-07,72.0,42.0,48499.10603
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-08,78.0,61.0,47956.465942
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-09,81.0,59.0,46982.193936
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-10,60.0,39.0,50206.523067
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-11,64.0,33.0,56975.871165
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-12,67.0,41.0,52298.607872
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-13,57.0,45.0,49848.562477
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-14,73.0,52.0,49091.026826
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-15,68.0,57.0,48048.38477
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-16,63.0,49.0,46652.545937
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-17,68.0,40.0,49149.312423
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-18,74.0,43.0,50756.771377
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-19,65.0,41.0,52753.989143
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-20,70.0,48.0,48233.563817
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-21,65.0,55.0,47800.119583
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-22,72.0,56.0,46190.151906
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-23,75.0,64.0,45474.0835
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-24,68.0,54.0,44656.631001
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-25,58.0,46.0,46348.931836
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-26,58.0,39.0,52083.226791
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-27,66.0,43.0,51556.346777
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-28,58.0,39.0,52732.738462
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-29,56.0,37.0,55781.488338
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-30,66.0,35.0,52889.417668
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2023-12-31,73.0,38.0,47497.035636
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-01,65.0,47.0,49255.312657
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-02,53.0,40.0,54195.656466
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-03,60.0,43.0,52408.214998
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-04,63.0,38.0,54097.525606
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-05,62.0,43.0,50152.424671
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-06,64.0,40.0,51052.318894
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-07,62.0,38.0,51555.9349
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-08,76.0,50.0,51120.926133
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-09,56.0,40.0,58862.538954
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-10,69.0,33.0,60700.552657
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-11,78.0,47.0,52637.107558
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-12,72.0,35.0,54581.352481
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-13,65.0,32.0,57364.240768
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-14,51.0,33.0,71007.735774
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-15,33.0,25.0,76411.228833
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-16,34.0,18.0,78313.707866
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-17,45.0,20.0,77529.227679
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-18,66.0,40.0,60158.0381
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-19,56.0,36.0,62838.061416
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-20,49.0,29.0,68668.368623
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-21,43.0,36.0,62463.399067
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-22,65.0,42.0,58010.213148
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-23,69.0,62.0,50884.062959
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-24,64.0,61.0,49968.600507
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-25,71.0,52.0,48188.793157
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-26,64.0,53.0,47853.254427
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-27,61.0,47.0,48645.202809
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-28,64.0,42.0,51511.292212
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-29,69.0,37.0,54795.564214
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-30,73.0,46.0,50580.640078
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-01-31,76.0,46.0,49426.111986
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-01,72.0,47.0,46378.656633
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-02,73.0,51.0,45312.69055
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-03,72.0,52.0,43525.435884
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-04,68.0,51.0,45810.099196
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-05,66.0,52.0,47496.313187
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-06,73.0,46.0,51083.189804
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-07,72.0,43.0,47989.13083
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-08,76.0,61.0,46339.768098
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-09,79.0,64.0,46241.885749
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-10,76.0,66.0,45364.495208
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-11,78.0,52.0,47793.950102
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-12,61.0,45.0,53037.193019
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-13,66.0,37.0,55853.861993
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-14,68.0,40.0,50887.809521
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-15,74.0,54.0,45393.349926
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-16,70.0,62.0,45452.598624
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-17,63.0,39.0,53798.339197
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-18,58.0,35.0,54884.660108
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-19,66.0,33.0,55855.329108
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-20,78.0,43.0,49899.789941
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-21,79.0,55.0,48018.888569
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-22,78.0,65.0,48882.183109
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-23,79.0,59.0,45370.601837
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-24,80.0,46.0,45181.673118
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-25,82.0,49.0,47978.946865
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-26,82.0,68.0,53812.854952
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-27,86.0,70.0,52519.430375
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-28,74.0,50.0,49817.847786
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-02-29,55.0,50.0,51494.044756
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-01,74.0,49.0,50123.341218
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-02,73.0,52.0,45426.229475
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-03,79.0,62.0,49067.154858
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-04,83.0,67.0,52721.048813
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-05,89.0,66.0,55297.951836
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-06,83.0,64.0,52405.253531
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-07,80.0,60.0,48832.364687
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-08,83.0,66.0,51120.032502
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-09,66.0,50.0,44864.663991
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-10,70.0,44.0,43101.437824
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-11,73.0,51.0,45459.773498
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-12,77.0,52.0,47023.923714
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-13,82.0,62.0,53206.758587
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-14,83.0,73.0,52474.358271
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-15,83.0,64.0,49788.887412
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-16,71.0,63.0,45791.440869
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-17,78.0,62.0,45969.324557
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-18,71.0,53.0,45650.279179
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-19,68.0,43.0,47538.515364
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-20,70.0,53.0,45660.495822
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-21,68.0,59.0,45768.973656
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-22,76.0,55.0,47460.554488
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-23,79.0,54.0,45026.97284
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-24,71.0,60.0,46411.730497
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-25,78.0,56.0,48105.866251
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-26,71.0,52.0,46351.004924
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-27,67.0,49.0,46466.928319
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-28,76.0,47.0,46583.594675
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-29,78.0,54.0,47496.069251
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-30,77.0,61.0,47325.421007
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-03-31,82.0,66.0,48888.739229
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-01,82.0,73.0,54455.077057
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-02,85.0,60.0,49455.84623
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-03,78.0,52.0,47363.950957
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-04,84.0,48.0,52589.135278
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-05,87.0,61.0,54883.304284
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-06,79.0,60.0,48666.818954
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-07,87.0,71.0,51843.382832
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-08,81.0,72.0,52901.368601
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-09,81.0,73.0,52152.105137
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-10,75.0,62.0,47150.974274
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-11,82.0,59.0,49489.802422
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-12,83.0,52.0,51110.333208
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-13,84.0,53.0,51572.799618
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-14,83.0,63.0,55826.77349
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-15,80.0,70.0,55249.549283
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-16,82.0,72.0,56828.273126
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-17,81.0,73.0,58866.074286
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-18,88.0,72.0,62276.774846
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-19,84.0,69.0,52663.712014
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-20,81.0,60.0,48675.163054
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-21,71.0,54.0,44604.558972
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-22,73.0,53.0,47140.375284
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-23,77.0,52.0,50052.384697
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-24,84.0,66.0,57960.357991
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-25,82.0,65.0,55107.322248
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-26,82.0,74.0,55116.140842
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-27,82.0,75.0,56176.543521
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-28,83.0,75.0,54010.36109
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-29,82.0,66.0,62802.633306
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-04-30,86.0,63.0,63997.160881
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-01,83.0,67.0,58557.670929
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-02,81.0,68.0,56289.637728
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-03,77.0,68.0,57260.135201
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-04,84.0,68.0,55478.345805
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-05,81.0,71.0,53566.325014
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-06,85.0,72.0,62589.127797
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-07,88.0,77.0,68621.245363
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-08,89.0,75.0,68639.290339
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-09,88.0,75.0,66443.133217
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-10,88.0,71.0,60283.702105
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-11,82.0,70.0,52857.645724
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2024-05-12,84.0,68.0,51849.333515
